,Source,Target,weight,start,end
1273,Oceania,Africa,0.008117163501579008,1997-01-01,1997-12-31
1274,Oceania,Asia,0.38306189374099064,1997-01-01,1997-12-31
1275,Oceania,Europe,0.2621480950663762,1997-01-01,1997-12-31
1276,Oceania,North America,0.21245442640890388,1997-01-01,1997-12-31
1277,Oceania,South America,0.006730876081332108,1997-01-01,1997-12-31
1278,Europe,Europe,0.7459315977331924,1997-01-01,1997-12-31
1279,Europe,Africa,0.02534870717381256,1997-01-01,1997-12-31
1280,Europe,Asia,0.12916779300460388,1997-01-01,1997-12-31
1281,Europe,Oceania,0.0041462330540844,1997-01-01,1997-12-31
1282,Europe,North America,0.08093428352829397,1997-01-01,1997-12-31
1283,Europe,South America,0.014471385506012752,1997-01-01,1997-12-31
1284,North America,North America,0.4517912250683915,1997-01-01,1997-12-31
1285,North America,Africa,0.014395300068497744,1997-01-01,1997-12-31
1286,North America,Asia,0.31826551382610235,1997-01-01,1997-12-31
1287,North America,Oceania,0.005741904117926671,1997-01-01,1997-12-31
1288,North America,Europe,0.17906013023540035,1997-01-01,1997-12-31
1289,North America,South America,0.030745926683681386,1997-01-01,1997-12-31
1290,South America,South America,0.24589555221687592,1997-01-01,1997-12-31
1291,South America,Africa,0.01405638133126067,1997-01-01,1997-12-31
1292,South America,Asia,0.1482479009973301,1997-01-01,1997-12-31
1293,South America,Oceania,0.0053579495199798,1997-01-01,1997-12-31
1294,South America,Europe,0.2566766592916121,1997-01-01,1997-12-31
1295,South America,North America,0.32976555664294144,1997-01-01,1997-12-31
1296,Africa,Africa,0.07484192487355808,1998-01-01,1998-12-31
1297,Africa,Asia,0.23278964804648344,1998-01-01,1998-12-31
1298,Africa,Oceania,0.00908376511484177,1998-01-01,1998-12-31
1299,Africa,Europe,0.5495420924743339,1998-01-01,1998-12-31
1300,Africa,North America,0.10868388815752737,1998-01-01,1998-12-31
1301,Africa,South America,0.02505868133325541,1998-01-01,1998-12-31
1302,Asia,Asia,0.5496179981540587,1998-01-01,1998-12-31
1303,Asia,Africa,0.012981472984109005,1998-01-01,1998-12-31
1304,Asia,Oceania,0.028504454511718093,1998-01-01,1998-12-31
1305,Asia,Europe,0.21783994312663854,1998-01-01,1998-12-31
1306,Asia,North America,0.17563635223065643,1998-01-01,1998-12-31
1307,Asia,South America,0.01541977899281932,1998-01-01,1998-12-31
1308,Oceania,Oceania,0.10891417209539275,1998-01-01,1998-12-31
1309,Oceania,Africa,0.006849218467645163,1998-01-01,1998-12-31
1310,Oceania,Asia,0.40286232780091646,1998-01-01,1998-12-31
1311,Oceania,Europe,0.2599970220245057,1998-01-01,1998-12-31
1312,Oceania,North America,0.21603978551230651,1998-01-01,1998-12-31
1313,Oceania,South America,0.0053374740992334115,1998-01-01,1998-12-31
1314,Europe,Europe,0.747478018474222,1998-01-01,1998-12-31
1315,Europe,Africa,0.02203792867888275,1998-01-01,1998-12-31
1316,Europe,Asia,0.12971239007720822,1998-01-01,1998-12-31
1317,Europe,Oceania,0.004518271795125448,1998-01-01,1998-12-31
1318,Europe,North America,0.08250836819397042,1998-01-01,1998-12-31
1319,Europe,South America,0.013745022780591106,1998-01-01,1998-12-31
1320,North America,North America,0.4522935543595459,1998-01-01,1998-12-31
1321,North America,Africa,0.011382232530415743,1998-01-01,1998-12-31
1322,North America,Asia,0.313730692056463,1998-01-01,1998-12-31
1323,North America,Oceania,0.006042022360463792,1998-01-01,1998-12-31
1324,North America,Europe,0.1889184595164631,1998-01-01,1998-12-31
1325,North America,South America,0.0276330391766485,1998-01-01,1998-12-31
1326,South America,South America,0.24374534068178436,1998-01-01,1998-12-31
1327,South America,Africa,0.01288883597218958,1998-01-01,1998-12-31
1328,South America,Asia,0.14337112742113842,1998-01-01,1998-12-31
1329,South America,Oceania,0.005553706382892513,1998-01-01,1998-12-31
1330,South America,Europe,0.27216002535291045,1998-01-01,1998-12-31
1331,South America,North America,0.3222809641890847,1998-01-01,1998-12-31
1332,Africa,Africa,0.08354711286633423,1999-01-01,1999-12-31
1333,Africa,Asia,0.24960243904943658,1999-01-01,1999-12-31
1334,Africa,Oceania,0.009154627266633237,1999-01-01,1999-12-31
1335,Africa,Europe,0.534686115561958,1999-01-01,1999-12-31
1336,Africa,North America,0.10012470227503716,1999-01-01,1999-12-31
1337,Africa,South America,0.022885002980600762,1999-01-01,1999-12-31
1338,Asia,Asia,0.5741350328505518,1999-01-01,1999-12-31
1339,Asia,Africa,0.016590925913161282,1999-01-01,1999-12-31
1340,Asia,Oceania,0.027526320697681708,1999-01-01,1999-12-31
1341,Asia,Europe,0.20030259352388993,1999-01-01,1999-12-31
1342,Asia,North America,0.16734996728986293,1999-01-01,1999-12-31
1343,Asia,South America,0.014095159724852386,1999-01-01,1999-12-31
1344,Oceania,Oceania,0.11576700630241758,1999-01-01,1999-12-31
1345,Oceania,Africa,0.009051713011891937,1999-01-01,1999-12-31
1346,Oceania,Asia,0.4231859201207555,1999-01-01,1999-12-31
1347,Oceania,Europe,0.2438235163781234,1999-01-01,1999-12-31
1348,Oceania,North America,0.201897523506332,1999-01-01,1999-12-31
1349,Oceania,South America,0.006274320680479526,1999-01-01,1999-12-31
1350,Europe,Europe,0.7458518881768423,1999-01-01,1999-12-31
1351,Europe,Africa,0.022038516651519256,1999-01-01,1999-12-31
1352,Europe,Asia,0.13331625925660023,1999-01-01,1999-12-31
1353,Europe,Oceania,0.0039651166587633,1999-01-01,1999-12-31
1354,Europe,North America,0.08177416147894143,1999-01-01,1999-12-31
1355,Europe,South America,0.013054057777333431,1999-01-01,1999-12-31
1356,North America,North America,0.4541787703097934,1999-01-01,1999-12-31
1357,North America,Africa,0.011080195603078435,1999-01-01,1999-12-31
1358,North America,Asia,0.3165254250426448,1999-01-01,1999-12-31
1359,North America,Oceania,0.0054909394275685095,1999-01-01,1999-12-31
1360,North America,Europe,0.18340387428569738,1999-01-01,1999-12-31
1361,North America,South America,0.029320795331217436,1999-01-01,1999-12-31
1362,South America,South America,0.24125549710425373,1999-01-01,1999-12-31
1363,South America,Africa,0.017588200351461435,1999-01-01,1999-12-31
1364,South America,Asia,0.1364608133295601,1999-01-01,1999-12-31
1365,South America,Oceania,0.00507088226617313,1999-01-01,1999-12-31
1366,South America,Europe,0.2738864996236344,1999-01-01,1999-12-31
1367,South America,North America,0.3257381073249172,1999-01-01,1999-12-31
1368,Africa,Africa,0.11946220889618676,2000-01-01,2000-12-31
1369,Africa,Asia,0.2520894808778576,2000-01-01,2000-12-31
1370,Africa,Oceania,0.010888244213517749,2000-01-01,2000-12-31
1371,Africa,Europe,0.4945498959069257,2000-01-01,2000-12-31
1372,Africa,North America,0.10134021715332914,2000-01-01,2000-12-31
1373,Africa,South America,0.02166995295218303,2000-01-01,2000-12-31
1374,Asia,Asia,0.5965227702877866,2000-01-01,2000-12-31
1375,Asia,Africa,0.014911337618080668,2000-01-01,2000-12-31
1376,Asia,Oceania,0.027572738612846107,2000-01-01,2000-12-31
1377,Asia,Europe,0.19125412581648166,2000-01-01,2000-12-31
1378,Asia,North America,0.15668542772323263,2000-01-01,2000-12-31
1379,Asia,South America,0.013053599941572425,2000-01-01,2000-12-31
1380,Oceania,Oceania,0.10483069249486918,2000-01-01,2000-12-31
1381,Oceania,Africa,0.00907361154890811,2000-01-01,2000-12-31
1382,Oceania,Asia,0.43850691405550307,2000-01-01,2000-12-31
1383,Oceania,Europe,0.23503314508407588,2000-01-01,2000-12-31
1384,Oceania,North America,0.20448620409187657,2000-01-01,2000-12-31
1385,Oceania,South America,0.00806943272476717,2000-01-01,2000-12-31
1386,Europe,Europe,0.7292752180491916,2000-01-01,2000-12-31
1387,Europe,Africa,0.026496897751138067,2000-01-01,2000-12-31
1388,Europe,Asia,0.14263419751425746,2000-01-01,2000-12-31
1389,Europe,Oceania,0.004489666711343242,2000-01-01,2000-12-31
1390,Europe,North America,0.08390076464420583,2000-01-01,2000-12-31
1391,Europe,South America,0.013203255329863842,2000-01-01,2000-12-31
1392,North America,North America,0.4548037812639039,2000-01-01,2000-12-31
1393,North America,Africa,0.015943547641685252,2000-01-01,2000-12-31
1394,North America,Asia,0.307594319550349,2000-01-01,2000-12-31
1395,North America,Oceania,0.0057668605864156005,2000-01-01,2000-12-31
1396,North America,Europe,0.18283867652405392,2000-01-01,2000-12-31
1397,North America,South America,0.033052814433592356,2000-01-01,2000-12-31
1398,South America,South America,0.25706370095248066,2000-01-01,2000-12-31
1399,South America,Africa,0.022777734308680218,2000-01-01,2000-12-31
1400,South America,Asia,0.15365238304580728,2000-01-01,2000-12-31
1401,South America,Oceania,0.005239829813141357,2000-01-01,2000-12-31
1402,South America,Europe,0.24670133423258062,2000-01-01,2000-12-31
1403,South America,North America,0.3145650176473099,2000-01-01,2000-12-31
1404,Africa,Africa,0.11476563014136776,2001-01-01,2001-12-31
1405,Africa,Asia,0.2484677253384184,2001-01-01,2001-12-31
1406,Africa,Oceania,0.011232476658735847,2001-01-01,2001-12-31
1407,Africa,Europe,0.4930814719322574,2001-01-01,2001-12-31
1408,Africa,North America,0.10611220973140248,2001-01-01,2001-12-31
1409,Africa,South America,0.026340486197818116,2001-01-01,2001-12-31
1410,Asia,Asia,0.5849138768417328,2001-01-01,2001-12-31
1411,Asia,Africa,0.014244760069665787,2001-01-01,2001-12-31
1412,Asia,Oceania,0.02933762262517544,2001-01-01,2001-12-31
1413,Asia,Europe,0.2033962541616981,2001-01-01,2001-12-31
1414,Asia,North America,0.15330009162825448,2001-01-01,2001-12-31
1415,Asia,South America,0.01480739467347337,2001-01-01,2001-12-31
1416,Oceania,Oceania,0.10762383711263497,2001-01-01,2001-12-31
1417,Oceania,Africa,0.008541889938656375,2001-01-01,2001-12-31
1418,Oceania,Asia,0.42717514373088794,2001-01-01,2001-12-31
1419,Oceania,Europe,0.25180796265660993,2001-01-01,2001-12-31
1420,Oceania,North America,0.19822977939476688,2001-01-01,2001-12-31
1421,Oceania,South America,0.0066213871664439206,2001-01-01,2001-12-31
1422,Europe,Europe,0.7409267538315836,2001-01-01,2001-12-31
1423,Europe,Africa,0.026865894630599584,2001-01-01,2001-12-31
1424,Europe,Asia,0.132652817485926,2001-01-01,2001-12-31
1425,Europe,Oceania,0.004288143264547974,2001-01-01,2001-12-31
1426,Europe,North America,0.08136443909036936,2001-01-01,2001-12-31
1427,Europe,South America,0.01390195169697356,2001-01-01,2001-12-31
1428,North America,North America,0.4578905191504226,2001-01-01,2001-12-31
1429,North America,Africa,0.014471692382548971,2001-01-01,2001-12-31
1430,North America,Asia,0.2931046496929306,2001-01-01,2001-12-31
1431,North America,Oceania,0.006419269502675328,2001-01-01,2001-12-31
1432,North America,Europe,0.19488401194261856,2001-01-01,2001-12-31
1433,North America,South America,0.03322985732880389,2001-01-01,2001-12-31
1434,South America,South America,0.2522241134122553,2001-01-01,2001-12-31
1435,South America,Africa,0.021113219751450155,2001-01-01,2001-12-31
1436,South America,Asia,0.15056862877441396,2001-01-01,2001-12-31
1437,South America,Oceania,0.0047759918456390825,2001-01-01,2001-12-31
1438,South America,Europe,0.2534072645385397,2001-01-01,2001-12-31
1439,South America,North America,0.3179107816777018,2001-01-01,2001-12-31
1440,Africa,Africa,0.12729826706880343,2002-01-01,2002-12-31
1441,Africa,Asia,0.2507263103616231,2002-01-01,2002-12-31
1442,Africa,Oceania,0.011315433360054854,2002-01-01,2002-12-31
1443,Africa,Europe,0.49494051118942156,2002-01-01,2002-12-31
1444,Africa,North America,0.08791291565772577,2002-01-01,2002-12-31
1445,Africa,South America,0.027806562362371296,2002-01-01,2002-12-31
1446,Asia,Asia,0.6004590435439437,2002-01-01,2002-12-31
1447,Asia,Africa,0.014337804302383121,2002-01-01,2002-12-31
1448,Asia,Oceania,0.027356154095176853,2002-01-01,2002-12-31
1449,Asia,Europe,0.2046148085452435,2002-01-01,2002-12-31
1450,Asia,North America,0.13803151649989082,2002-01-01,2002-12-31
1451,Asia,South America,0.015200673013362002,2002-01-01,2002-12-31
1452,Oceania,Oceania,0.10807887587472087,2002-01-01,2002-12-31
1453,Oceania,Africa,0.012510505803382678,2002-01-01,2002-12-31
1454,Oceania,Asia,0.4241060742747644,2002-01-01,2002-12-31
1455,Oceania,Europe,0.253017864051468,2002-01-01,2002-12-31
1456,Oceania,North America,0.19573471668940218,2002-01-01,2002-12-31
1457,Oceania,South America,0.006551963306261912,2002-01-01,2002-12-31
1458,Europe,Europe,0.7550939853497297,2002-01-01,2002-12-31
1459,Europe,Africa,0.025364451218198147,2002-01-01,2002-12-31
1460,Europe,Asia,0.13135839054861434,2002-01-01,2002-12-31
1461,Europe,Oceania,0.004196276752131862,2002-01-01,2002-12-31
1462,Europe,North America,0.07033049192439024,2002-01-01,2002-12-31
1463,Europe,South America,0.013656404206935691,2002-01-01,2002-12-31
1464,North America,North America,0.4356516052756938,2002-01-01,2002-12-31
1465,North America,Africa,0.013113814604537328,2002-01-01,2002-12-31
1466,North America,Asia,0.3118962156710149,2002-01-01,2002-12-31
1467,North America,Oceania,0.006391213944688603,2002-01-01,2002-12-31
1468,North America,Europe,0.19813321924383823,2002-01-01,2002-12-31
1469,North America,South America,0.03481393126022717,2002-01-01,2002-12-31
1470,South America,South America,0.25058738247440265,2002-01-01,2002-12-31
1471,South America,Africa,0.0247194569798264,2002-01-01,2002-12-31
1472,South America,Asia,0.1513196455611318,2002-01-01,2002-12-31
1473,South America,Oceania,0.005205060487570503,2002-01-01,2002-12-31
1474,South America,Europe,0.2621561107217199,2002-01-01,2002-12-31
1475,South America,North America,0.30601234377534875,2002-01-01,2002-12-31
1476,Africa,Africa,0.1336679901517034,2003-01-01,2003-12-31
1477,Africa,Asia,0.2579954331283307,2003-01-01,2003-12-31
1478,Africa,Oceania,0.009177770625155918,2003-01-01,2003-12-31
1479,Africa,Europe,0.4945351539276448,2003-01-01,2003-12-31
1480,Africa,North America,0.07614342806481782,2003-01-01,2003-12-31
1481,Africa,South America,0.028480224102347428,2003-01-01,2003-12-31
1482,Asia,Asia,0.6133711125690886,2003-01-01,2003-12-31
1483,Asia,Africa,0.01495584878083599,2003-01-01,2003-12-31
1484,Asia,Oceania,0.02457541951906128,2003-01-01,2003-12-31
1485,Asia,Europe,0.20673072914956497,2003-01-01,2003-12-31
1486,Asia,North America,0.12368610943433482,2003-01-01,2003-12-31
1487,Asia,South America,0.016680780547114325,2003-01-01,2003-12-31
1488,Oceania,Oceania,0.11324849294371306,2003-01-01,2003-12-31
1489,Oceania,Africa,0.011598020264209568,2003-01-01,2003-12-31
1490,Oceania,Asia,0.4384171066103202,2003-01-01,2003-12-31
1491,Oceania,Europe,0.2605250729525481,2003-01-01,2003-12-31
1492,Oceania,North America,0.1693661728716572,2003-01-01,2003-12-31
1493,Oceania,South America,0.006845134357551881,2003-01-01,2003-12-31
1494,Europe,Europe,0.7585868079388067,2003-01-01,2003-12-31
1495,Europe,Africa,0.02551381902069417,2003-01-01,2003-12-31
1496,Europe,Asia,0.13545408952398394,2003-01-01,2003-12-31
1497,Europe,Oceania,0.004248483068977885,2003-01-01,2003-12-31
1498,Europe,North America,0.06276014332607269,2003-01-01,2003-12-31
1499,Europe,South America,0.013436657121464583,2003-01-01,2003-12-31
1500,North America,North America,0.42492155244650026,2003-01-01,2003-12-31
1501,North America,Africa,0.01806520183273337,2003-01-01,2003-12-31
1502,North America,Asia,0.31188076085873284,2003-01-01,2003-12-31
1503,North America,Oceania,0.006134986929303193,2003-01-01,2003-12-31
1504,North America,Europe,0.20282406719942314,2003-01-01,2003-12-31
1505,North America,South America,0.03617343073330722,2003-01-01,2003-12-31
1506,South America,South America,0.27102912613341457,2003-01-01,2003-12-31
1507,South America,Africa,0.03039281614057074,2003-01-01,2003-12-31
1508,South America,Asia,0.16153914849742057,2003-01-01,2003-12-31
1509,South America,Oceania,0.005842117311279048,2003-01-01,2003-12-31
1510,South America,Europe,0.2553432367155486,2003-01-01,2003-12-31
1511,South America,North America,0.27585355520176646,2003-01-01,2003-12-31
1512,Africa,Africa,0.12302052792757646,2004-01-01,2004-12-31
1513,Africa,Asia,0.2773241929295482,2004-01-01,2004-12-31
1514,Africa,Oceania,0.010028162323183732,2004-01-01,2004-12-31
1515,Africa,Europe,0.4785466067734504,2004-01-01,2004-12-31
1516,Africa,North America,0.07556000757647212,2004-01-01,2004-12-31
1517,Africa,South America,0.035520502469769094,2004-01-01,2004-12-31
1518,Asia,Asia,0.618074445414923,2004-01-01,2004-12-31
1519,Asia,Africa,0.018067377803143755,2004-01-01,2004-12-31
1520,Asia,Oceania,0.025583823938269818,2004-01-01,2004-12-31
1521,Asia,Europe,0.20742763013852974,2004-01-01,2004-12-31
1522,Asia,North America,0.11292378726740931,2004-01-01,2004-12-31
1523,Asia,South America,0.017922935437724427,2004-01-01,2004-12-31
1524,Oceania,Oceania,0.11010624226342583,2004-01-01,2004-12-31
1525,Oceania,Africa,0.011713441647614488,2004-01-01,2004-12-31
1526,Oceania,Asia,0.4552772359003187,2004-01-01,2004-12-31
1527,Oceania,Europe,0.26204151296058087,2004-01-01,2004-12-31
1528,Oceania,North America,0.1542685498480825,2004-01-01,2004-12-31
1529,Oceania,South America,0.006593017379977602,2004-01-01,2004-12-31
1530,Europe,Europe,0.7565926037316241,2004-01-01,2004-12-31
1531,Europe,Africa,0.025186806513209228,2004-01-01,2004-12-31
1532,Europe,Asia,0.14176363942922016,2004-01-01,2004-12-31
1533,Europe,Oceania,0.0036605581983190994,2004-01-01,2004-12-31
1534,Europe,North America,0.0586858526708793,2004-01-01,2004-12-31
1535,Europe,South America,0.014110539456748153,2004-01-01,2004-12-31
1536,North America,North America,0.41495437186737383,2004-01-01,2004-12-31
1537,North America,Africa,0.022026204154125845,2004-01-01,2004-12-31
1538,North America,Asia,0.31712332755886613,2004-01-01,2004-12-31
1539,North America,Oceania,0.0061946232270113566,2004-01-01,2004-12-31
1540,North America,Europe,0.197056162479514,2004-01-01,2004-12-31
1541,North America,South America,0.04264531071310888,2004-01-01,2004-12-31
1542,South America,South America,0.27802180832958345,2004-01-01,2004-12-31
1543,South America,Africa,0.03979802517140462,2004-01-01,2004-12-31
1544,South America,Asia,0.17235989034464516,2004-01-01,2004-12-31
1545,South America,Oceania,0.005029481492632133,2004-01-01,2004-12-31
1546,South America,Europe,0.23999501233557113,2004-01-01,2004-12-31
1547,South America,North America,0.26479578232616346,2004-01-01,2004-12-31
1548,Africa,Africa,0.12320970764942979,2005-01-01,2005-12-31
1549,Africa,Asia,0.3084012854551924,2005-01-01,2005-12-31
1550,Africa,Oceania,0.010227609527343065,2005-01-01,2005-12-31
1551,Africa,Europe,0.44708477217835496,2005-01-01,2005-12-31
1552,Africa,North America,0.07446969808036519,2005-01-01,2005-12-31
1553,Africa,South America,0.03660692710931459,2005-01-01,2005-12-31
1554,Asia,Asia,0.6290378138539272,2005-01-01,2005-12-31
1555,Asia,Africa,0.018655614974619726,2005-01-01,2005-12-31
1556,Asia,Oceania,0.02774973484968068,2005-01-01,2005-12-31
1557,Asia,Europe,0.19758345775247646,2005-01-01,2005-12-31
1558,Asia,North America,0.10718683770093668,2005-01-01,2005-12-31
1559,Asia,South America,0.019786540868359282,2005-01-01,2005-12-31
1560,Oceania,Oceania,0.10837431068291643,2005-01-01,2005-12-31
1561,Oceania,Africa,0.014327082485209692,2005-01-01,2005-12-31
1562,Oceania,Asia,0.4655471324094279,2005-01-01,2005-12-31
1563,Oceania,Europe,0.249693089380524,2005-01-01,2005-12-31
1564,Oceania,North America,0.15509517130304035,2005-01-01,2005-12-31
1565,Oceania,South America,0.006963213738881599,2005-01-01,2005-12-31
1566,Europe,Europe,0.743362582381969,2005-01-01,2005-12-31
1567,Europe,Africa,0.02815388734843888,2005-01-01,2005-12-31
1568,Europe,Asia,0.15082747173237873,2005-01-01,2005-12-31
1569,Europe,Oceania,0.003822569820472426,2005-01-01,2005-12-31
1570,Europe,North America,0.058839085531654074,2005-01-01,2005-12-31
1571,Europe,South America,0.014994403185086944,2005-01-01,2005-12-31
1572,North America,North America,0.40977825851954436,2005-01-01,2005-12-31
1573,North America,Africa,0.027181399278513093,2005-01-01,2005-12-31
1574,North America,Asia,0.3224377437056741,2005-01-01,2005-12-31
1575,North America,Oceania,0.005678313945684865,2005-01-01,2005-12-31
1576,North America,Europe,0.18749098693038227,2005-01-01,2005-12-31
1577,North America,South America,0.04743329762020131,2005-01-01,2005-12-31
1578,South America,South America,0.28304971372703536,2005-01-01,2005-12-31
1579,South America,Africa,0.04054386417975658,2005-01-01,2005-12-31
1580,South America,Asia,0.18544241054350505,2005-01-01,2005-12-31
1581,South America,Oceania,0.005623780535396954,2005-01-01,2005-12-31
1582,South America,Europe,0.22087342853609906,2005-01-01,2005-12-31
1583,South America,North America,0.26446680247820703,2005-01-01,2005-12-31
1584,Africa,Africa,0.12107543902282565,2006-01-01,2006-12-31
1585,Africa,Asia,0.32410304491282643,2006-01-01,2006-12-31
1586,Africa,Oceania,0.010605844025268414,2006-01-01,2006-12-31
1587,Africa,Europe,0.4278238568224435,2006-01-01,2006-12-31
1588,Africa,North America,0.07759787244226446,2006-01-01,2006-12-31
1589,Africa,South America,0.03879394277437158,2006-01-01,2006-12-31
1590,Asia,Asia,0.6311296398120122,2006-01-01,2006-12-31
1591,Asia,Africa,0.022480060568884675,2006-01-01,2006-12-31
1592,Asia,Oceania,0.027634788624974104,2006-01-01,2006-12-31
1593,Asia,Europe,0.1904108184353996,2006-01-01,2006-12-31
1594,Asia,North America,0.10772236609263898,2006-01-01,2006-12-31
1595,Asia,South America,0.020622326466090416,2006-01-01,2006-12-31
1596,Oceania,Oceania,0.10150363650893035,2006-01-01,2006-12-31
1597,Oceania,Africa,0.011377047231583236,2006-01-01,2006-12-31
1598,Oceania,Asia,0.4830673310640097,2006-01-01,2006-12-31
1599,Oceania,Europe,0.23654272212532768,2006-01-01,2006-12-31
1600,Oceania,North America,0.16036196533908087,2006-01-01,2006-12-31
1601,Oceania,South America,0.007147297731068205,2006-01-01,2006-12-31
1602,Europe,Europe,0.7371522817450846,2006-01-01,2006-12-31
1603,Europe,Africa,0.029185905810535446,2006-01-01,2006-12-31
1604,Europe,Asia,0.15390131589774675,2006-01-01,2006-12-31
1605,Europe,Oceania,0.00422682469522252,2006-01-01,2006-12-31
1606,Europe,North America,0.058903125187989035,2006-01-01,2006-12-31
1607,Europe,South America,0.016630546663421678,2006-01-01,2006-12-31
1608,North America,North America,0.40262852788073544,2006-01-01,2006-12-31
1609,North America,Africa,0.03087263704639753,2006-01-01,2006-12-31
1610,North America,Asia,0.3289127940927617,2006-01-01,2006-12-31
1611,North America,Oceania,0.005339600330481468,2006-01-01,2006-12-31
1612,North America,Europe,0.18370332354280014,2006-01-01,2006-12-31
1613,North America,South America,0.04854311710682375,2006-01-01,2006-12-31
1614,South America,South America,0.28273574080689695,2006-01-01,2006-12-31
1615,South America,Africa,0.03837572470172942,2006-01-01,2006-12-31
1616,South America,Asia,0.2023889188147534,2006-01-01,2006-12-31
1617,South America,Oceania,0.005116637898638294,2006-01-01,2006-12-31
1618,South America,Europe,0.20512376462749773,2006-01-01,2006-12-31
1619,South America,North America,0.2662592131504842,2006-01-01,2006-12-31
1620,Africa,Africa,0.11954109571840832,2007-01-01,2007-12-31
1621,Africa,Asia,0.33515878881440514,2007-01-01,2007-12-31
1622,Africa,Oceania,0.010119716451380417,2007-01-01,2007-12-31
1623,Africa,Europe,0.41731965766018325,2007-01-01,2007-12-31
1624,Africa,North America,0.0794028283817536,2007-01-01,2007-12-31
1625,Africa,South America,0.03845791297386932,2007-01-01,2007-12-31
1626,Asia,Asia,0.6285178198323438,2007-01-01,2007-12-31
1627,Asia,Africa,0.02430590301092036,2007-01-01,2007-12-31
1628,Asia,Oceania,0.027699154798218845,2007-01-01,2007-12-31
1629,Asia,Europe,0.1917626931759184,2007-01-01,2007-12-31
1630,Asia,North America,0.10457597742848802,2007-01-01,2007-12-31
1631,Asia,South America,0.023138451754110567,2007-01-01,2007-12-31
1632,Oceania,Oceania,0.10422846835414763,2007-01-01,2007-12-31
1633,Oceania,Africa,0.011153854502199186,2007-01-01,2007-12-31
1634,Oceania,Asia,0.48974594307541147,2007-01-01,2007-12-31
1635,Oceania,Europe,0.24260355739986786,2007-01-01,2007-12-31
1636,Oceania,North America,0.1436816947775064,2007-01-01,2007-12-31
1637,Oceania,South America,0.008586481890867434,2007-01-01,2007-12-31
1638,Europe,Europe,0.736304188243147,2007-01-01,2007-12-31
1639,Europe,Africa,0.027543965411436146,2007-01-01,2007-12-31
1640,Europe,Asia,0.1559319571851743,2007-01-01,2007-12-31
1641,Europe,Oceania,0.004033252461701233,2007-01-01,2007-12-31
1642,Europe,North America,0.05921356813293129,2007-01-01,2007-12-31
1643,Europe,South America,0.016973068565609976,2007-01-01,2007-12-31
1644,North America,North America,0.4038197990483693,2007-01-01,2007-12-31
1645,North America,Africa,0.03488741601888015,2007-01-01,2007-12-31
1646,North America,Asia,0.3253098290386388,2007-01-01,2007-12-31
1647,North America,Oceania,0.005476994570813639,2007-01-01,2007-12-31
1648,North America,Europe,0.1850606322190546,2007-01-01,2007-12-31
1649,North America,South America,0.0454453291042435,2007-01-01,2007-12-31
1650,South America,South America,0.27285158941670795,2007-01-01,2007-12-31
1651,South America,Africa,0.03818539665739365,2007-01-01,2007-12-31
1652,South America,Asia,0.213083885904106,2007-01-01,2007-12-31
1653,South America,Oceania,0.004572542351966791,2007-01-01,2007-12-31
1654,South America,Europe,0.20548071597300177,2007-01-01,2007-12-31
1655,South America,North America,0.2658258696968238,2007-01-01,2007-12-31
1656,Africa,Africa,0.12540801594929835,2008-01-01,2008-12-31
1657,Africa,Asia,0.34938433155945825,2008-01-01,2008-12-31
1658,Africa,Oceania,0.008852585035306155,2008-01-01,2008-12-31
1659,Africa,Europe,0.40411743218957014,2008-01-01,2008-12-31
1660,Africa,North America,0.0753400668714732,2008-01-01,2008-12-31
1661,Africa,South America,0.03689756839489393,2008-01-01,2008-12-31
1662,Asia,Asia,0.6285652860156387,2008-01-01,2008-12-31
1663,Asia,Africa,0.027587586700570075,2008-01-01,2008-12-31
1664,Asia,Oceania,0.03215121842001247,2008-01-01,2008-12-31
1665,Asia,Europe,0.18933772148547104,2008-01-01,2008-12-31
1666,Asia,North America,0.09816321933399136,2008-01-01,2008-12-31
1667,Asia,South America,0.024194968044316405,2008-01-01,2008-12-31
1668,Oceania,Oceania,0.09434812479091889,2008-01-01,2008-12-31
1669,Oceania,Africa,0.012242945828250463,2008-01-01,2008-12-31
1670,Oceania,Asia,0.49610397341326723,2008-01-01,2008-12-31
1671,Oceania,Europe,0.2472880045927984,2008-01-01,2008-12-31
1672,Oceania,North America,0.13877624993639945,2008-01-01,2008-12-31
1673,Oceania,South America,0.011240701438365563,2008-01-01,2008-12-31
1674,Europe,Europe,0.7286428413758123,2008-01-01,2008-12-31
1675,Europe,Africa,0.03235987305063924,2008-01-01,2008-12-31
1676,Europe,Asia,0.1589956027605552,2008-01-01,2008-12-31
1677,Europe,Oceania,0.004061904384698471,2008-01-01,2008-12-31
1678,Europe,North America,0.05831807484582331,2008-01-01,2008-12-31
1679,Europe,South America,0.01762170358247147,2008-01-01,2008-12-31
1680,North America,North America,0.39848427903730077,2008-01-01,2008-12-31
1681,North America,Africa,0.03806442279233398,2008-01-01,2008-12-31
1682,North America,Asia,0.3273124414062854,2008-01-01,2008-12-31
1683,North America,Oceania,0.005631908297961737,2008-01-01,2008-12-31
1684,North America,Europe,0.17944375998743273,2008-01-01,2008-12-31
1685,North America,South America,0.05106318847868543,2008-01-01,2008-12-31
1686,South America,South America,0.26207779543341253,2008-01-01,2008-12-31
1687,South America,Africa,0.04046154729367671,2008-01-01,2008-12-31
